date,month,year,Plant_Type,gen,gen12m
2016-11-15,11,2016,RENEWABLES,1097.0737134909598,940.5600912756069
2016-11-15,11,2016,NET IMPORTS,-17.349095966620308,-7.116688040534033
2016-12-15,12,2016,COAL,4903.989247311828,4346.051632293751
2016-12-15,12,2016,NATURAL GAS,4186.889784946236,3818.0436245437504
2016-12-15,12,2016,RENEWABLES,1052.508064516129,959.5148366459772
2016-12-15,12,2016,NET IMPORTS,-22.125,26.497432329836332
2017-01-15,1,2017,COAL,4586.760752688172,4302.596211146798
2017-01-15,1,2017,NATURAL GAS,4465.686827956989,3880.59962812798
2017-01-15,1,2017,RENEWABLES,991.9516129032257,967.9813465026082
2017-01-15,1,2017,NET IMPORTS,-157.06720430107526,30.472230716933108
2017-02-15,2,2017,COAL,4406.690476190476,4272.514221899486
2017-02-15,2,2017,NATURAL GAS,4463.636904761905,3924.4809005294137
2017-02-15,2,2017,RENEWABLES,880.2693452380953,962.8106475778769
2017-02-15,2,2017,NET IMPORTS,-75.8125,38.83434989256035
2017-03-15,3,2017,COAL,4026.7402422611035,4225.164684862449
2017-03-15,3,2017,NATURAL GAS,4192.106325706594,3982.8991875664506
2017-03-15,3,2017,RENEWABLES,1005.1413189771197,953.6020827630622
2017-03-15,3,2017,NET IMPORTS,156.95154777927323,45.997775818486275
2017-04-15,4,2017,COAL,3773.7566063977747,4148.524115866033
2017-04-15,4,2017,NATURAL GAS,3565.892906815021,4033.0409886417197
2017-04-15,4,2017,RENEWABLES,949.2753824756606,973.6108193222018
2017-04-15,4,2017,NET IMPORTS,356.88873435326843,33.91914678622821
2017-05-15,5,2017,COAL,3851.6559139784945,4112.983897970808
2017-05-15,5,2017,NATURAL GAS,3224.327956989247,4096.410831015387
2017-05-15,5,2017,RENEWABLES,996.4502688172042,971.0153163087572
2017-05-15,5,2017,NET IMPORTS,404.9704301075269,36.79837719883832
2017-06-15,6,2017,COAL,3680.070833333333,4062.0307169672237
2017-06-15,6,2017,NATURAL GAS,3390.447222222222,4150.1730397967485
2017-06-15,6,2017,RENEWABLES,1213.1069444444445,966.8065349467502
2017-06-15,6,2017,NET IMPORTS,372.0444444444444,30.01107881174154
2017-07-15,7,2017,COAL,4075.6169354838707,3979.7377062145356
2017-07-15,7,2017,NATURAL GAS,4298.700268817204,4220.170463631875
2017-07-15,7,2017,RENEWABLES,900.758064516129,977.2384345883271
2017-07-15,7,2017,NET IMPORTS,-94.31720430107526,64.36468544256591
2017-08-15,8,2017,COAL,4208.318548387097,3898.998370897076
2017-08-15,8,2017,NATURAL GAS,4377.747311827957,4306.30091998108
2017-08-15,8,2017,RENEWABLES,763.5967741935484,981.8690149454701
2017-08-15,8,2017,NET IMPORTS,-211.20698924731184,119.65833623621671
2017-09-15,9,2017,COAL,3964.240277777778,3852.085854073388
2017-09-15,9,2017,NATURAL GAS,4258.516666666666,4400.322229985567
2017-09-15,9,2017,RENEWABLES,789.0652777777777,963.6002845731058
2017-09-15,9,2017,NET IMPORTS,-202.4111111111111,141.44938603433246
2017-10-15,10,2017,COAL,3576.510752688172,3798.601391503203
2017-10-15,10,2017,NATURAL GAS,4303.158602150538,4479.46564515839
2017-10-15,10,2017,RENEWABLES,1044.133064516129,957.703377700134
2017-10-15,10,2017,NET IMPORTS,-103.53629032258064,174.00634335674525
2017-11-15,11,2017,COAL,4301.4561891516,3707.3124130085794
2017-11-15,11,2017,NATURAL GAS,4429.819193324061,4590.755631717529
2017-11-15,11,2017,RENEWABLES,1065.9276773296244,952.4889959797039
2017-11-15,11,2017,NET IMPORTS,17.201668984700973,207.22262919903918
2017-12-15,12,2017,COAL,4292.551075268817,3642.1832463419123
2017-12-15,12,2017,NATURAL GAS,4832.0362903225805,4686.043941902714
2017-12-15,12,2017,RENEWABLES,1002.002688172043,938.346982090815
2017-12-15,12,2017,NET IMPORTS,-103.5725806451613,235.7596662360762
2018-01-15,1,2018,COAL,3599.244623655914,3577.230177345497
2018-01-15,1,2018,NATURAL GAS,5305.655913978495,4749.283861257553
2018-01-15,1,2018,RENEWABLES,1117.1344086021506,939.2723853166216
2018-01-15,1,2018,NET IMPORTS,255.17607526881721,267.2757952683343
2018-02-15,2,2018,COAL,3437.8184523809523,3507.3709703562495
2018-02-15,2,2018,NATURAL GAS,5497.202380952381,4822.553014483359
2018-02-15,2,2018,RENEWABLES,935.8363095238095,953.1691147073025
2018-02-15,2,2018,NET IMPORTS,587.7113095238095,291.9531026160045
2018-03-15,3,2018,COAL,3463.790040376851,3453.3837018377308
2018-03-15,3,2018,NATURAL GAS,5320.36204576043,4899.688083927804
2018-03-15,3,2018,RENEWABLES,785.9165545087483,949.194346188784
2018-03-15,3,2018,NET IMPORTS,418.4441453566622,312.3936118752638
2018-04-15,4,2018,COAL,3131.9430555555555,3432.496269042032
2018-04-15,4,2018,NATURAL GAS,4515.613888888889,4986.621215648233
2018-04-15,4,2018,RENEWABLES,878.5125,940.32472253287
2018-04-15,4,2018,NET IMPORTS,747.5722222222222,327.37020237705593
2018-05-15,5,2018,COAL,2756.1881720430106,3373.99881887977
2018-05-15,5,2018,NATURAL GAS,4559.8077956989255,5075.173950928716
2018-05-15,5,2018,RENEWABLES,933.877688172043,941.0494559589247
2018-05-15,5,2018,NET IMPORTS,803.5658602150538,324.7325111392256
2018-06-15,6,2018,COAL,2898.5208333333335,3310.2848851880135
2018-06-15,6,2018,NATURAL GAS,4533.906944444445,5164.958449136601
2018-06-15,6,2018,RENEWABLES,1043.4027777777778,956.573201478638
2018-06-15,6,2018,NET IMPORTS,714.4888888888889,303.48732744746934
2018-07-15,7,2018,COAL,3296.180107526882,3282.49906170011
2018-07-15,7,2018,NATURAL GAS,5057.579301075269,5219.778957481135
2018-07-15,7,2018,RENEWABLES,911.8629032258065,951.7002088935125
2018-07-15,7,2018,NET IMPORTS,283.8763440860215,283.2648873265016
2018-08-15,8,2018,COAL,3370.0080645161293,3316.1536294332454
2018-08-15,8,2018,NATURAL GAS,5256.977150537634,5277.547845353159
2018-08-15,8,2018,RENEWABLES,930.3575268817204,933.1774472863698
2018-08-15,8,2018,NET IMPORTS,84.92069892473118,225.82361163205712
2018-09-15,9,2018,COAL,3316.3930555555557,3328.1588372955152
2018-09-15,9,2018,NATURAL GAS,5184.1375,5303.779160247731
2018-09-15,9,2018,RENEWABLES,741.3680555555555,931.7073959853378
2018-09-15,9,2018,NET IMPORTS,42.875,180.60133271774578
2018-10-15,10,2018,COAL,3325.8615591397847,3315.715442584867
2018-10-15,10,2018,NATURAL GAS,5346.356182795699,5358.979132458379
2018-10-15,10,2018,RENEWABLES,937.6975806451613,935.6766605802453
2018-10-15,10,2018,NET IMPORTS,76.18279569892474,135.33002915293096
2018-11-15,11,2018,COAL,3599.4867872044506,3318.529374394903
2018-11-15,11,2018,NATURAL GAS,5492.452016689847,5386.266318087859
2018-11-15,11,2018,RENEWABLES,1074.6244784422809,919.3526946976289
2018-11-15,11,2018,NET IMPORTS,-14.450625869262865,123.95337538949009
2018-12-15,12,2018,COAL,3527.983870967742,3291.363480957403
2018-12-15,12,2018,NATURAL GAS,5909.450268817204,5443.095984152674
2018-12-15,12,2018,RENEWABLES,1188.2876344086021,916.5001327416103
2018-12-15,12,2018,NET IMPORTS,-358.51478494623655,104.32388072513824
2019-01-15,1,2019,COAL,3265.8147418010753,3272.0955950927078
2019-01-15,1,2019,NATURAL GAS,5963.5020141129035,5463.665505994071
2019-01-15,1,2019,RENEWABLES,1058.6584975806452,923.6656843881156
2019-01-15,1,2019,NET IMPORTS,12.506793817204302,89.09312828338197
2019-02-15,2,2019,COAL,3841.6732651785715,3253.8280898507724
2019-02-15,2,2019,NATURAL GAS,6190.429035416666,5463.504020857424
2019-02-15,2,2019,RENEWABLES,713.5631702380953,916.2223378379364
2019-02-15,2,2019,NET IMPORTS,-101.5839988095238,96.5531786978085
2019-03-15,3,2019,COAL,3607.8525347240916,3254.5917572234575
2019-03-15,3,2019,NATURAL GAS,5635.137824495289,5428.943589132886
2019-03-15,3,2019,RENEWABLES,768.2759388963661,936.2280868888623
2019-03-15,3,2019,NET IMPORTS,-124.22320161507403,98.54996710058627
2019-04-15,4,2019,COAL,2982.622319027778,3233.997514548726
2019-04-15,4,2019,NATURAL GAS,5178.013555416666,5399.290933364517
2019-04-15,4,2019,RENEWABLES,926.143675138889,954.9943476527511
2019-04-15,4,2019,NET IMPORTS,204.31657944444444,103.58160828562211
2019-05-15,5,2019,COAL,2789.955353763441,3195.325856574688
2019-05-15,5,2019,NATURAL GAS,4887.254023252688,5387.088681208745
2019-05-15,5,2019,RENEWABLES,737.9900975806452,955.5192099615134
2019-05-15,5,2019,NET IMPORTS,667.0460150537634,126.85272105799116
2019-06-15,6,2019,COAL,2572.5301120833333,3171.459484150853
2019-06-15,6,2019,NATURAL GAS,5215.862937222222,5372.698440180519
2019-06-15,6,2019,RENEWABLES,1009.1720343055556,954.9171117536281
2019-06-15,6,2019,NET IMPORTS,478.9349529166667,170.63785709069725
2019-07-15,7,2019,COAL,3064.9654771505375,3156.692759867699
2019-07-15,7,2019,NATURAL GAS,5304.413563172043,5355.795765382132
2019-07-15,7,2019,RENEWABLES,997.849522983871,964.1553172755815
2019-07-15,7,2019,NET IMPORTS,101.10731478494624,210.02451300467575
2019-08-15,8,2019,COAL,3150.798001612903,3074.172514876764
2019-08-15,8,2019,NATURAL GAS,5255.039328897849,5309.671031970974
2019-08-15,8,2019,RENEWABLES,841.0373682795699,1007.4294123203954
2019-08-15,8,2019,NET IMPORTS,174.44130389784945,258.749052309205
2019-09-15,9,2019,COAL,3325.557064027778,3001.420083853884
2019-09-15,9,2019,NATURAL GAS,4769.412319305556,5316.294270676671
2019-09-15,9,2019,RENEWABLES,981.4370441666667,1036.0307878924007
2019-09-15,9,2019,NET IMPORTS,66.83646083333333,306.03095671701124
2019-10-15,10,2019,COAL,3078.730647043011,2951.673975555273
2019-10-15,10,2019,NATURAL GAS,4990.524313575269,5326.709866880375
2019-10-15,10,2019,RENEWABLES,1162.892709811828,1051.4803851493452
2019-10-15,10,2019,NET IMPORTS,136.56248991935485,312.20119772395566
2019-11-15,11,2019,COAL,3135.4268915159946,2891.3083878610632
2019-11-15,11,2019,NATURAL GAS,5346.024990820584,5308.560793930686
2019-11-15,11,2019,RENEWABLES,1080.922826147427,1086.810492116191
2019-11-15,11,2019,NET IMPORTS,264.8027273991655,305.6611021594395
2019-12-15,12,2019,COAL,3241.5874018817203,2856.3966878379156
2019-12-15,12,2019,NATURAL GAS,5736.767376478495,5263.301269983926
2019-12-15,12,2019,RENEWABLES,1181.0624559139785,1111.5739540837837
2019-12-15,12,2019,NET IMPORTS,166.90684744623655,314.8193335020321
2020-01-15,1,2020,COAL,3088.614050403226,2789.562538129134
2020-01-15,1,2020,NATURAL GAS,5760.669916532258,5213.299372481687
2020-01-15,1,2020,RENEWABLES,1169.516963844086,1130.5505757011672
2020-01-15,1,2020,NET IMPORTS,485.14666478494627,369.84818576457695
2020-02-15,2,2020,COAL,2851.4303252873565,2729.444935922593
2020-02-15,2,2020,NATURAL GAS,5636.932234482759,5162.027852656418
2020-02-15,2,2020,RENEWABLES,1232.8523107758622,1153.3704129211494
2020-02-15,2,2020,NET IMPORTS,483.1104728448276,418.92873287479205
2020-03-15,3,2020,COAL,2734.8233624495288,2661.843095586945
2020-03-15,3,2020,NATURAL GAS,5714.616688963661,5194.781192309196
2020-03-15,3,2020,RENEWABLES,1111.4924457604307,1157.32225303689
2020-03-15,3,2020,NET IMPORTS,443.1596512786003,423.1881565321994
2020-04-15,4,2020,COAL,2385.6690194444445,2638.3772311940234
2020-04-15,4,2020,NATURAL GAS,5303.000709861111,5226.171345467797
2020-04-15,4,2020,RENEWABLES,1111.5388422222222,1151.11316585051
2020-04-15,4,2020,NET IMPORTS,278.35947152777777,420.1364971459987
2020-05-15,5,2020,COAL,2065.568301432927,2601.7612666831287
2020-05-15,5,2020,NATURAL GAS,4669.465147856426,5242.13186795273
2020-05-15,5,2020,RENEWABLES,1161.9513811827958,1183.8499595222763
2020-05-15,5,2020,NET IMPORTS,588.5648682795699,426.11665994154805
2020-06-15,6,2020,COAL,2153.5897118055555,2552.63248936458
2020-06-15,6,2020,NATURAL GAS,4672.7486498611115,5259.589153627014
2020-06-15,6,2020,RENEWABLES,1306.3335779166666,1195.0459574165416
2020-06-15,6,2020,NET IMPORTS,588.8337290277778,436.78816862210357
2020-07-15,7,2020,COAL,2262.9556806451615,2484.7367415263184
2020-07-15,7,2020,NATURAL GAS,4704.390793145161,5284.19383233445
2020-07-15,7,2020,RENEWABLES,1225.5689823924731,1204.7919862583874
2020-07-15,7,2020,NET IMPORTS,761.4535419354839,449.2251541955803
2020-08-15,8,2020,COAL,2429.3867751344087,2461.3432755780796
2020-08-15,8,2020,NATURAL GAS,4639.781090994624,5348.179434173189
2020-08-15,8,2020,RENEWABLES,1114.8754149193549,1195.4763908043474
2020-08-15,8,2020,NET IMPORTS,763.4078692204301,456.97859570702326
2020-09-15,9,2020,COAL,2514.33498,2387.4703319598652
2020-09-15,9,2020,NATURAL GAS,5162.452395138889,5375.929693291628
2020-09-15,9,2020,RENEWABLES,1028.8591255555555,1212.5550221188382
2020-09-15,9,2020,NET IMPORTS,117.94954472222223,466.89042831133014
2020-10-15,10,2020,COAL,2797.140274327957,2373.8321067283837
2020-10-15,10,2020,NATURAL GAS,5367.206151478495,5368.491746844868
2020-10-15,10,2020,RENEWABLES,1088.3836635752689,1211.750247709116
2020-10-15,10,2020,NET IMPORTS,99.94257728494624,488.6796807418857
2020-11-15,11,2020,COAL,2696.0353173852573,2383.8017672720557
2020-11-15,11,2020,NATURAL GAS,5537.551260639777,5408.951592319198
2020-11-15,11,2020,RENEWABLES,1473.764350208623,1199.9274203233633
2020-11-15,11,2020,NET IMPORTS,336.564680945758,488.52113244439465
2020-12-15,12,2020,COAL,2652.04207405914,2433.0162588461294
2020-12-15,12,2020,NATURAL GAS,5946.254804569892,5457.6199767636435
2020-12-15,12,2020,RENEWABLES,1315.4144306451612,1187.536556388178
2020-12-15,12,2020,NET IMPORTS,294.96495161290323,479.1413852800428
2021-01-15,1,2021,COAL,2273.865076344086,2458.4148902317406
2021-01-15,1,2021,NATURAL GAS,6055.926061021505,5566.543335876887
2021-01-15,1,2021,RENEWABLES,1286.4693099462365,1173.0959475060097
2021-01-15,1,2021,NET IMPORTS,634.3904916666667,452.3471912388241
2021-02-15,2,2021,COAL,2570.708733908487,2396.1137735986763
2021-02-15,2,2021,NATURAL GAS,6404.759456547619,5696.713873970525
2021-02-15,2,2021,RENEWABLES,1121.0651653273808,1174.770281399379
2021-02-15,2,2021,NET IMPORTS,576.1517709821429,410.16292959007865
2021-03-15,3,2021,COAL,1848.3480390309555,2305.071240867195
2021-03-15,3,2021,NATURAL GAS,6047.619798384926,5766.616124618674
2021-03-15,3,2021,RENEWABLES,1316.4360215343204,1202.3238991308604
2021-03-15,3,2021,NET IMPORTS,562.1016425302827,417.78191426600455
2021-04-15,4,2021,COAL,2222.0103166666668,2195.542817244883
2021-04-15,4,2021,NATURAL GAS,5213.7453525,5843.54679722172
2021-04-15,4,2021,RENEWABLES,1101.8815493055556,1225.811871341882
2021-04-15,4,2021,NET IMPORTS,539.8305006944445,433.2262306078505
2021-05-15,5,2021,COAL,2185.204227956989,2109.6402485361673
2021-05-15,5,2021,NATURAL GAS,5154.983293548387,5896.0216188015975
2021-05-15,5,2021,RENEWABLES,1020.0774525537635,1244.602250467983
2021-05-15,5,2021,NET IMPORTS,586.6622887096775,448.3412687742853
2021-06-15,6,2021,COAL,2744.1636106944443,2067.577153498085
2021-06-15,6,2021,NATURAL GAS,5256.769263194445,5971.228059124179
2021-06-15,6,2021,RENEWABLES,1157.6432106944444,1239.701206639578
2021-06-15,6,2021,NET IMPORTS,476.2767630555556,456.3176582792136
2021-07-15,7,2021,COAL,2567.739257272495,2001.4654695094716
2021-07-15,7,2021,NATURAL GAS,6011.471102504091,6051.121012270137
2021-07-15,7,2021,RENEWABLES,1052.2816758064516,1261.94402870499
2021-07-15,7,2021,NET IMPORTS,439.92321344086025,442.5568219328875
2021-08-15,8,2021,COAL,1681.7733755376344,1892.9656204784071
2021-08-15,8,2021,NATURAL GAS,6201.82754811828,6107.569826878272
2021-08-15,8,2021,RENEWABLES,1134.967421639785,1293.1779613066767
2021-08-15,8,2021,NET IMPORTS,257.19672943548386,440.16059710649853
2021-09-15,9,2021,COAL,1421.8245872222224,1832.000092747313
2021-09-15,9,2021,NATURAL GAS,6001.279402916667,6177.025973194809
2021-09-15,9,2021,RENEWABLES,1359.5025383333332,1304.0703707840207
2021-09-15,9,2021,NET IMPORTS,209.37736083333334,444.3072148835286
2021-10-15,10,2021,COAL,1482.799190860215,1736.653297446387
2021-10-15,10,2021,NATURAL GAS,6290.374222715054,6283.438084537401
2021-10-15,10,2021,RENEWABLES,1370.239330107527,1328.5878957261502
2021-10-15,10,2021,NET IMPORTS,285.2743733870968,447.33807666593606
2021-11-15,11,2021,COAL,1665.2044928806736,1658.9717445790036
2021-11-15,11,2021,NATURAL GAS,6167.249119598306,6350.696092545913
2021-11-15,11,2021,RENEWABLES,1699.2488997218359,1365.2310554931753
2021-11-15,11,2021,NET IMPORTS,517.9451389429763,437.4985189822443
2021-12-15,12,2021,COAL,2147.2849336021504,1531.3220488729849
2021-12-15,12,2021,NATURAL GAS,6848.73208844086,6405.151129467209
2021-12-15,12,2021,RENEWABLES,1256.601904704301,1388.8760881783608
2021-12-15,12,2021,NET IMPORTS,390.681625672043,450.2764093178924
2022-01-15,1,2022,COAL,1480.5248684807257,1420.005074835044
2022-01-15,1,2022,NATURAL GAS,7014.6414987729995,6448.028506498678
2022-01-15,1,2022,RENEWABLES,1553.3831747311826,1417.1336808306903
2022-01-15,1,2022,NET IMPORTS,469.2604555107527,470.7581350795412
2022-02-15,2,2022,COAL,1268.7105455357143,1378.5306506862987
2022-02-15,2,2022,NATURAL GAS,7082.145231845238,6498.752101290345
2022-02-15,2,2022,RENEWABLES,1495.872356547619,1434.504586072626
2022-02-15,2,2022,NET IMPORTS,547.3970730654762,488.8659705410107
2022-03-15,3,2022,COAL,1116.7617062578222,1359.063021068243
2022-03-15,3,2022,NATURAL GAS,6881.093554183372,6541.894032007938
2022-03-15,3,2022,RENEWABLES,1447.1449352624495,1433.3187571490146
2022-03-15,3,2022,NET IMPORTS,611.8610558546434,495.8000909345292
2022-04-15,4,2022,COAL,1077.8487730555555,1303.1337350131355
2022-04-15,4,2022,NATURAL GAS,6490.690688611111,6610.601021736881
2022-04-15,4,2022,RENEWABLES,1396.0918486111111,1437.1038731324377
2022-04-15,4,2022,NET IMPORTS,576.2008420833333,479.1307157329163
2022-05-15,5,2022,COAL,1253.0255935483872,1254.4291287798017
2022-05-15,5,2022,NATURAL GAS,5962.079389650537,6703.967192797244
2022-05-15,5,2022,RENEWABLES,1459.7953697580645,1434.238082207542
2022-05-15,5,2022,NET IMPORTS,468.5875965053764,457.2723496457582
2022-06-15,6,2022,COAL,1212.3672622222223,NA
2022-06-15,6,2022,NATURAL GAS,5910.22970625,NA
2022-06-15,6,2022,RENEWABLES,1441.3836029166666,NA
2022-06-15,6,2022,NET IMPORTS,629.6114470833334,NA
2022-07-15,7,2022,COAL,1231.9355688172043,NA
2022-07-15,7,2022,NATURAL GAS,6525.99962688172,NA
2022-07-15,7,2022,RENEWABLES,1391.3727876344085,NA
2022-07-15,7,2022,NET IMPORTS,685.7039225806452,NA
2022-08-15,8,2022,COAL,1184.0802857526883,NA
2022-08-15,8,2022,NATURAL GAS,6810.51068561828,NA
2022-08-15,8,2022,RENEWABLES,1343.4182845430107,NA
2022-08-15,8,2022,NET IMPORTS,474.49075497311827,NA
2022-09-15,9,2022,COAL,1188.2130318055556,NA
2022-09-15,9,2022,NATURAL GAS,6518.9825715277775,NA
2022-09-15,9,2022,RENEWABLES,1345.27259125,NA
2022-09-15,9,2022,NET IMPORTS,292.58680555555554,NA
2022-10-15,10,2022,COAL,811.6477581989247,NA
2022-10-15,10,2022,NATURAL GAS,7114.858099462365,NA
2022-10-15,10,2022,RENEWABLES,1415.6607219086022,NA
2022-10-15,10,2022,NET IMPORTS,85.24187096774195,NA
2022-11-15,11,2022,COAL,1080.7492180806676,NA
2022-11-15,11,2022,NATURAL GAS,7287.643172322671,NA
2022-11-15,11,2022,RENEWABLES,1664.8594086230876,NA
2022-11-15,11,2022,NET IMPORTS,255.64474589707928,NA
